Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator,isPalindrome,5,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator,isPalindrome,5,SURVIVED,none
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Palindrome.java,ch.paulfrischknecht.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator,isPalindrome,11,KILLED,ch.paulfrischknecht.PalindromeTest.[engine:junit-jupiter]/[class:ch.paulfrischknecht.PalindromeTest]/[method:whenPalindrom_thenAccept()]
Main.java,ch.paulfrischknecht.Main,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,main,6,SURVIVED,none
Main.java,ch.paulfrischknecht.Main,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,main,6,SURVIVED,none
